gx,gy,gz
0.087,-0.228,0.018
0.087,-0.262,0.018
0.053,-0.018,0.018
0.087,-0.018,0.018
0.105,-0.21,0.035
0.123,-0.192,0.018
0.053,-0.053,0.018
0.053,0.0,0.035
0.053,-0.192,0.035
0.035,0.123,0.018
0.123,-0.14,0.018
0.105,-0.368,0.018
0.035,-0.07,0.018
0.035,0.087,0.035
0.123,-0.245,0.035
0.087,-0.28,0.035
0.053,0.07,0.035
0.105,-0.087,0.053
0.123,-0.385,0.053
0.035,0.087,0.018
0.087,-0.123,0.018
0.105,-0.333,0.018
0.053,-0.123,0.018
0.035,0.018,0.035
0.087,-0.21,0.035
0.105,-0.315,0.035
0.053,-0.07,0.018
0.087,0.035,0.018
0.14,-0.245,0.035
0.087,4.2,0.053
0.07,-0.035,0.053
0.123,-0.385,0.035
0.053,-0.192,0.035
0.035,0.087,0.035
0.123,-0.228,0.035
0.105,-0.35,0.035
0.053,0.0,0.053
0.053,0.018,0.035
0.105,-0.28,0.018
0.087,-0.228,0.018
0.087,-0.105,0.035
0.14,-0.245,0.053
0.105,-0.157,0.018
0.053,0.018,0.0
0.053,-0.07,0.018
0.105,-0.28,0.0
0.07,-0.123,-0.018
0.053,0.105,0.018
0.123,-0.175,0.035
0.14,-0.333,0.018
0.035,0.018,0.0
0.14,-0.333,0.018
0.07,-0.28,0.018
0.035,0.175,0.035
0.14,-0.07,0.018
0.087,-0.333,0.018
0.018,-0.018,0.0
0.053,0.018,0.035
0.087,-0.228,0.035
0.087,-0.262,0.035
0.087,-0.053,0.035
0.053,0.018,0.035
0.105,-0.298,0.018
0.053,-0.053,0.035
0.053,0.0,0.018
0.123,-0.228,0.018
0.053,-0.21,0.0
0.018,0.035,0.018
0.087,-0.035,0.0
0.157,-0.368,0.035
0.07,-0.087,0.018
0.053,0.123,0.0
0.14,-0.228,0.0
0.018,0.035,0.035
0.053,0.0,0.053
0.123,-0.35,0.035
0.07,-0.192,0.018
0.053,0.053,0.018
0.087,-0.105,0.018
0.14,-0.385,0.018
0.07,-0.123,0.035
0.035,0.018,0.053
0.07,-0.175,0.053
0.087,-0.28,0.035
0.07,-0.035,0.035
0.14,-0.21,0.035
0.123,-0.315,0.053
0.035,-0.035,0.07
0.053,0.053,0.035
0.14,-0.315,0.035
0.07,-0.228,0.0
0.035,0.123,0.035
0.14,-0.175,0.053
0.123,-0.368,0.035
0.053,0.053,0.018
0.087,-0.228,0.018
0.087,-0.298,0.018
0.07,0.0,0.035
0.105,-0.053,0.018
0.123,-0.245,0.018
0.087,-0.175,0.018
0.035,0.035,0.018
0.07,-0.07,0.035
0.123,-0.28,0.018
0.07,-0.175,0.018
0.105,-0.157,0.018
0.123,-0.368,0.0
0.018,-0.087,0.035
0.053,0.07,0.035
0.157,-0.315,0.035
0.07,-0.298,0.035
0.035,0.105,0.018
0.087,-0.087,0.035
0.087,-0.385,0.018
0.035,-0.175,0.018
0.053,0.087,0.035
0.105,-0.315,0.018
0.035,0.0,0.018
0.087,0.018,0.018
0.105,-0.298,0.018
0.087,-0.262,0.018
0.053,0.018,0.035
0.053,0.035,0.035
0.07,-0.262,0.018
0.07,-0.228,0.018
0.035,0.053,0.018
0.105,-0.087,0.018
0.035,-0.087,0.018
0.035,0.157,0.018
0.123,-0.28,0.018
0.087,-0.35,0.053
0.035,0.053,0.035
0.087,0.0,0.035
0.123,-0.315,0.018
0.053,-0.228,0.018
0.035,0.105,0.018
0.087,-0.123,0.035
0.123,-0.333,0.035
0.07,0.087,0.035
0.123,-0.21,0.018
0.087,-0.262,0.0
0.053,-0.035,0.018
0.053,0.0,0.035
0.123,-0.315,0.035
0.105,-0.262,0.018
0.053,0.07,0.0
0.105,-0.07,0.018
0.14,-0.42,0.035
0.053,0.14,0.018
0.123,-0.21,0.018
0.123,-0.385,0.018
0.018,0.053,0.018
0.087,0.07,0.018
0.157,-0.385,0.018
0.07,-0.228,0.035
0.053,0.175,0.035
0.087,-0.07,0.018
0.105,-0.35,0.018
0.07,-0.053,0.018
0.123,-0.192,0.018
0.087,-0.262,0.018
0.035,-0.018,0.035
0.053,0.07,0.018
0.123,-0.175,0.018
0.123,-0.262,0.0
0.053,0.053,0.0
0.087,0.035,0.018
0.123,-0.245,0.0
0.07,-0.157,-0.018
0.018,0.157,0.0
0.157,-0.35,0.018
0.035,-0.018,0.018
0.053,0.175,0.035
0.105,-0.245,0.0
0.07,-0.262,-0.018
0.053,0.035,0.018
0.087,-0.035,0.018
0.123,-0.315,0.018
0.087,-0.123,0.018
0.053,0.087,0.035
0.087,-0.14,0.053
0.07,-0.087,0.035
0.053,-0.018,0.035
0.105,-0.192,0.053
0.087,-0.228,0.035
0.07,-0.07,0.018
0.053,0.0,0.018
0.14,-0.28,0.053
0.123,-0.333,0.018
0.053,0.035,0.018
0.123,0.018,0.018
0.123,-0.333,0.018
0.053,0.087,0.0
0.14,-0.157,0.018
0.123,-0.42,0.018
0.07,-0.035,0.0
0.105,0.053,0.018
0.14,-0.28,0.018
0.087,-0.28,0.018
0.07,-0.053,0.035
0.07,-0.035,0.035
0.123,-0.21,0.035
0.105,-0.245,0.018
0.087,-0.053,0.053
0.157,-0.298,0.035
0.07,-0.192,0.035
0.053,0.053,0.053
0.123,-0.123,0.035
0.123,-0.42,0.035
0.018,-0.07,0.035
0.087,0.053,0.035
0.175,-0.35,0.035
0.087,-0.315,0.035
0.035,-0.053,0.0
0.14,-0.368,0.0
0.07,-0.192,0.0
0.07,0.053,0.0
0.123,-0.157,0.018
0.123,-0.28,0.0
0.07,-0.053,0.0
0.053,0.053,-0.018
0.087,-0.21,0.0
0.123,-0.28,0.0
0.053,-0.035,0.018
0.14,-0.262,0.0
0.053,-0.298,0.0
0.0,0.105,0.018
0.105,-0.07,0.018
0.105,-0.42,0.018
0.018,-0.14,0.018
0.053,0.105,0.035
0.123,-0.245,0.035
0.087,-0.315,0.035
0.07,-0.035,0.035
0.087,-0.035,0.035
0.087,-0.175,0.018
0.053,0.053,0.0
0.087,-0.07,0.018
0.105,-0.315,0.018
0.07,-0.157,0.018
0.07,0.018,0.018
0.105,-0.123,0.018
0.123,-0.262,0.0
0.07,-0.105,-0.018
0.053,0.018,0.0
0.105,-0.157,0.035
0.018,0.018,-0.018
0.087,0.018,0.0
0.14,-0.298,0.018
0.07,-0.228,0.035
0.053,0.105,0.035
0.105,-0.087,0.053
0.105,-0.35,0.035
0.053,-0.07,0.018
0.07,0.105,0.018
0.105,-0.228,0.035
0.087,4.165,0.035
0.07,0.035,0.035
0.14,-0.245,0.035
0.087,-0.21,0.035
0.053,0.053,0.018
0.087,-0.087,0.035
0.105,-0.262,0.035
0.087,-0.228,0.018
0.035,0.035,0.018
0.105,-0.053,0.035
0.14,-0.368,0.035
0.035,0.07,0.035
0.14,-0.262,0.035
0.105,-0.333,0.018
0.035,0.053,0.018
0.087,0.0,0.018
0.14,-0.35,0.018
0.07,-0.175,0.018
0.087,0.053,0.018
0.087,-0.123,0.018
0.105,-0.245,0.035
0.087,-0.07,0.035
0.105,-0.192,0.035
0.123,-0.262,0.018
0.035,0.0,0.018
0.053,0.035,0.035
0.123,-0.228,0.018
0.087,-0.28,0.018
0.035,0.035,0.035
0.087,0.0,0.053
0.123,-0.315,0.018
0.018,-0.123,0.0
0.0,0.21,0.018
0.105,-0.385,0.035
0.018,0.018,0.018
0.053,0.087,0.035
0.123,-0.35,0.035
0.07,-0.262,0.0
0.053,0.105,0.018
0.087,-0.14,0.018
0.105,-0.315,0.018
0.07,-0.175,0.018
0.035,0.035,0.018
0.105,-0.157,0.0
0.035,-0.087,0.035
0.053,-0.035,0.018
0.087,-0.21,0.035
0.105,-0.315,0.035
0.035,0.0,0.018
0.07,0.087,0.053
0.14,-0.368,0.035
0.053,-0.228,0.018
0.0,0.157,0.018
0.105,-0.087,0.018
0.105,-0.385,0.018
0.053,0.157,0.035
0.123,-0.262,0.053
0.07,-0.315,0.035
-0.018,0.123,0.035
0.053,0.0,0.035
0.105,-0.368,0.018
0.053,-0.157,0.035
0.035,0.123,0.053
0.087,-0.123,0.018
0.123,-0.28,0.053
0.105,0.07,0.018
0.123,-0.192,0.035
0.105,-0.368,0.035
0.053,-0.035,0.0
0.07,0.123,0.018
0.157,-0.315,0.018
0.07,-0.298,0.018
0.018,0.123,0.0
0.14,-0.123,0.053
0.123,-0.455,0.035
0.035,-0.123,0.0
0.105,-0.245,0.018
0.087,-0.403,0.018
-0.018,0.105,0.035
0.07,-0.07,0.018
0.105,-0.403,0.018
0.07,-0.192,0.018
0.035,0.053,0.053
0.07,-0.087,0.053
0.087,-0.333,0.035
0.035,-0.105,0.018
0.035,0.07,0.035
0.105,-0.298,0.0
0.035,-0.053,0.035
0.053,0.087,0.035
0.14,-0.28,0.035
0.123,-0.28,0.035
0.053,0.157,0.035
0.105,0.018,0.018
0.14,-0.437,0.018
0.035,-0.157,0.035
0.07,0.175,0.035
0.14,-0.192,0.035
0.035,0.123,0.018
0.07,0.07,0.018
0.14,-0.35,0.035
0.053,-0.192,0.053
0.035,0.087,0.018
0.07,0.0,0.018
0.123,-0.228,0.0
0.105,-0.123,0.0
0.053,0.07,0.018
0.087,-0.14,0.035
0.123,-0.35,0.018
0.035,0.14,0.0
0.087,-0.245,0.018
0.07,-0.262,0.018
0.018,0.105,0.018
0.105,0.018,0.035
0.157,-0.315,0.0
0.053,-0.087,0.0
0.018,0.175,0.018
0.105,-0.157,0.035
0.123,-0.298,0.018
0.07,0.07,0.018
0.123,-0.262,0.0
0.087,-0.175,0.0
0.07,0.053,0.035
0.087,-0.157,0.035
0.123,-0.298,0.053
0.087,-0.14,0.0
0.035,0.0,0.018
0.087,-0.157,0.018
0.105,-0.333,0.035
0.07,-0.21,0.035
0.14,-0.245,0.053
0.087,-0.368,0.035
-0.018,0.07,0.035
0.07,-0.035,0.035
0.105,-0.42,0.053
0.053,-0.21,0.053
0.07,0.018,0.07
0.07,-0.123,0.035
0.105,-0.333,0.035
0.053,-0.105,0.035
0.053,-0.035,0.053
0.087,-0.262,0.035
0.053,-0.053,0.053
0.07,-0.07,0.053
0.123,-0.228,0.018
0.123,-0.192,0.018
0.07,0.0,0.0
0.087,-0.035,0.0
0.157,-0.192,0.018
0.087,-0.123,-0.018
0.035,0.175,0.0
0.14,-0.053,0.0
0.035,0.07,-0.018
0.105,0.192,-0.018
0.14,-0.21,0.0
0.07,-0.21,-0.018
0.0,0.175,0.0
0.053,-0.035,0.035
0.105,-0.368,0.018
0.035,-0.035,0.018
0.07,0.087,0.0
0.105,-0.21,0.0
0.07,-0.28,0.035
0.053,0.018,0.035
0.105,-0.228,0.035
0.105,-0.228,0.035
0.035,0.0,0.035
0.07,-0.105,0.035
0.123,-0.28,0.053
0.07,-0.21,0.053
0.018,0.018,0.053
0.07,-0.07,0.053
0.105,-0.315,0.018
0.035,0.053,0.053
0.157,-0.298,0.035
0.123,-0.403,0.035
0.035,0.035,0.035
0.087,-0.018,0.018
0.105,-0.403,0.018
0.053,-0.175,0.018
0.053,0.053,0.018
0.087,-0.262,0.018
0.053,-0.28,0.018
0.053,-0.123,0.018
0.07,-0.21,0.035
0.105,-0.228,0.053
0.07,-0.018,0.018
0.053,-0.018,0.035
0.105,-0.192,0.018
0.105,-0.192,0.018
0.053,0.07,0.035
0.07,0.0,0.018
0.123,-0.262,0.035
0.07,-0.07,0.035
0.07,0.192,0.018
0.087,-0.315,0.0
0.018,0.07,0.0
0.087,0.07,0.018
0.105,-0.315,0.035
0.07,-0.123,0.018
0.07,0.123,0.018
0.123,-0.14,0.018
0.105,-0.262,0.035
0.105,-0.175,0.035
0.053,0.0,0.018
0.053,-0.105,0.035
0.018,-0.053,0.0
0.053,-0.035,0.0
0.087,-0.262,0.018
0.087,-0.298,0.018
0.0,-0.035,0.035
0.053,-0.018,0.035
0.123,-0.333,0.018
0.07,-0.228,0.018
0.018,0.087,0.035
0.123,-0.123,0.035
0.105,-0.42,0.0
0.035,0.087,0.035
0.157,-0.315,0.035
0.087,-0.315,0.035
0.053,0.07,0.035
0.123,-0.087,0.035
0.105,-0.298,0.035
0.087,-0.123,0.035
0.053,0.018,0.035
0.087,-0.123,0.053
0.123,-0.28,0.035
0.07,4.428,0.018
0.123,-0.157,0.018
0.105,-0.245,0.018
0.035,0.0,0.035
0.053,0.07,0.053
0.14,-0.245,0.018
0.07,-0.175,0.0
0.035,0.105,0.0
0.105,-0.105,0.035
0.123,-0.368,0.0
0.035,-0.105,0.018
0.053,-0.245,0.035
0.105,-0.28,0.018
0.035,0.053,0.018
0.105,0.0,0.035
0.123,-0.385,0.018
0.087,-0.228,0.018
0.07,0.087,0.018
0.105,-0.14,0.035
0.105,-0.333,0.035
0.07,-0.105,0.018
0.087,0.018,0.053
0.105,-0.298,0.0
0.035,-0.035,0.0
0.035,0.053,0.018
0.123,-0.35,0.018
0.07,-0.35,0.035
0.018,0.14,0.035
0.105,-0.053,0.035
0.123,-0.385,0.0
0.035,-0.087,0.0
0.053,0.087,0.0
0.14,-0.298,0.018
0.018,0.105,0.018
0.087,0.0,0.018
0.105,-0.315,0.0
0.07,-0.21,0.018
0.035,0.07,0.018
0.123,-0.14,0.035
0.123,-0.298,0.035
0.07,-0.053,0.018
0.053,0.105,0.018
0.105,-0.192,0.035
0.105,-0.35,0.053
0.07,0.087,0.035
0.123,-0.245,0.035
0.087,-0.245,0.018
0.035,0.14,0.018
0.087,-0.07,0.053
0.105,-0.385,0.053
0.035,-0.07,0.018
0.053,0.192,0.035
0.157,-0.245,0.035
0.105,-0.35,0.018
0.018,0.07,0.035
0.105,-0.333,0.018
0.07,-0.192,0.0
0.035,0.053,0.018
0.07,-0.105,0.0
0.123,-0.333,0.035
0.053,-0.14,0.035
0.07,0.053,0.018
0.123,-0.192,0.018
0.105,-0.35,0.0
0.07,-0.087,0.018
0.07,-0.315,0.018
0.105,-0.333,0.035
0.018,0.14,0.035
0.087,-0.018,0.018
0.123,-0.42,0.0
0.053,-0.192,0.018
0.07,0.14,0.035
0.14,-0.192,0.035
0.123,-0.385,0.018
0.035,0.035,0.0
0.07,0.07,0.0
0.07,-0.262,0.035
0.035,0.053,0.053
0.123,-0.087,0.018
0.14,-0.315,0.018
0.07,-0.105,0.018
0.053,0.053,0.035
0.087,-0.157,0.053
0.105,-0.28,0.035
0.07,-0.105,0.035
0.053,0.123,0.035
0.087,-0.157,0.018
0.018,0.053,0.018
0.07,0.07,0.053
0.14,-0.35,0.035
0.053,-0.21,0.018
0.018,0.21,0.0
0.105,-0.123,0.018
0.105,-0.472,0.035
0.018,0.0,0.018
0.07,0.123,0.018
0.123,-0.333,0.035
0.087,-0.262,0.0
0.105,-0.07,0.035
0.123,-0.298,0.035
0.053,-0.157,0.018
0.018,0.07,0.0
0.07,-0.105,0.0
0.123,-0.333,0.018
0.07,-0.123,0.018
0.053,0.087,0.035
0.14,-0.21,0.053
0.123,-0.333,0.018
0.035,0.053,0.018
0.123,-0.385,0.035
0.053,-0.28,0.035
0.018,0.14,0.018
0.123,-0.07,0.035
0.105,-0.437,0.018
0.0,-0.053,0.035
0.087,0.105,0.035
0.123,-0.35,0.053
0.07,-0.315,0.035
0.035,0.105,0.035
0.087,-0.35,0.018
0.053,-0.175,0.018
0.035,0.07,0.035
0.105,-0.14,0.035
0.123,-0.28,0.018
0.053,-0.105,0.0
0.035,0.087,0.0
0.105,-0.192,0.018
0.14,-0.333,0.035
0.053,-0.018,0.035
0.07,0.053,0.035
0.07,-0.298,0.0
0.018,0.14,0.018
0.123,-0.035,0.053
0.123,-0.49,0.035
0.035,-0.018,0.018
0.07,0.175,0.035
0.123,-0.28,0.018
0.087,-0.333,0.018
0.07,0.053,0.018
0.087,0.035,0.035
0.123,-0.28,0.035
0.035,0.105,0.018
0.087,-0.123,0.035
0.105,-0.315,0.035
0.07,-0.157,0.035
0.035,0.07,0.035
0.087,-0.123,0.035
0.123,-0.333,0.018
0.053,-0.053,0.018
0.07,0.07,0.035
0.157,-0.333,0.035
0.07,-0.368,0.018
0.123,0.018,0.035
0.14,-0.437,0.035
0.035,-0.14,0.035
0.07,0.123,0.035
0.123,-0.262,0.018
0.105,-0.35,0.0
0.053,0.035,0.0
0.07,0.07,0.0
0.123,-0.368,0.018
0.07,-0.228,0.035
0.053,0.035,0.018
0.123,-0.28,0.018
0.087,-0.192,0.0
0.018,0.07,0.018
0.105,-0.105,0.035
0.123,-0.333,0.035
0.018,-0.087,0.018
0.018,0.123,0.0
0.123,-0.245,0.018
0.105,-0.403,0.018
0.018,0.053,0.018
0.105,-0.42,0.035
0.035,-0.14,0.018
0.035,0.157,0.0
0.123,-0.14,0.018
0.105,-0.437,0.018
0.07,-0.053,0.035
0.087,0.105,0.035
0.123,-0.245,0.018
0.053,-0.228,0.0
0.018,0.035,0.0
0.053,-0.053,0.035
0.105,-0.245,0.035
0.035,0.07,0.053
0.105,-0.035,0.018
0.14,-0.35,0.035
0.053,-0.123,0.053
0.035,0.123,0.035
0.123,-0.157,0.018
0.123,-0.368,0.018
0.0,-0.018,0.018
0.07,0.123,0.053
0.14,-0.35,0.035
0.018,0.157,0.035
0.105,-0.053,0.035
0.087,-0.368,0.018
0.035,-0.105,0.018
0.07,0.087,0.018
0.123,-0.228,0.018
0.105,-0.333,0.018
0.053,0.018,0.018
0.053,0.053,0.018
0.087,-0.228,0.0
0.105,-0.298,0.0
0.07,-0.035,0.053
0.123,-0.333,0.035
0.07,-0.21,0.0
0.018,0.157,0.018
0.123,-0.123,0.018
0.105,-0.472,0.018
0.035,-0.123,0.018
0.087,0.157,0.035
0.123,-0.333,0.018
0.07,-0.315,0.0
0.053,0.087,0.018
0.105,-0.368,0.018
0.07,-0.21,0.0
0.035,0.123,0.035
0.087,-0.105,0.018
0.105,-0.333,0.035
0.07,-0.105,0.035
0.07,0.018,0.035
0.087,-0.228,0.053
0.105,-0.262,0.035
0.035,0.018,0.0
0.035,-4.392,0.035
0.105,-0.298,0.018
0.035,0.105,0.035
0.087,0.018,0.035
0.123,-0.35,0.0
0.035,-0.175,0.0
0.035,0.157,0.035
0.105,-0.192,0.053
0.105,-0.437,0.035
0.018,0.053,0.018
0.087,0.07,0.018
0.105,-0.245,0.035
0.018,0.087,0.035
0.087,-0.035,0.035
0.123,-0.315,0.035
0.087,-0.105,0.018
0.035,0.123,0.018
0.087,-0.087,0.018
0.123,-0.315,0.018
0.035,-0.123,0.018
0.035,0.123,0.035
0.105,-0.175,0.035
0.0,0.053,0.0
0.105,-0.018,0.035
0.14,-0.385,0.035
0.07,-0.262,0.035
0.035,0.21,0.035
0.105,-0.087,0.018
0.105,-0.403,0.0
0.018,-0.053,0.018
0.07,0.07,0.018
0.105,-0.298,0.018
0.087,-0.315,0.035
0.07,0.018,0.018
0.123,-0.35,0.035
0.087,-0.228,0.035
0.07,0.053,0.035
0.123,-0.105,0.018
0.105,-0.28,0.018
0.087,-0.157,0.035
0.018,0.123,0.035
0.123,-0.175,0.053
0.123,-0.403,0.018
0.035,0.053,0.018
0.123,-0.333,0.018
0.087,-0.315,0.018
0.035,0.14,0.018
0.123,-0.07,0.053
0.14,-0.42,0.053
0.035,-0.07,0.0
0.07,0.123,0.018
0.123,-0.298,0.018
0.07,-0.35,0.018
0.035,0.018,0.035
0.07,-4.445,0.018
0.07,-0.175,0.035
0.035,0.07,0.0
0.087,-0.018,0.0
0.105,-0.262,0.018
0.07,-0.192,0.035
0.0,0.157,0.018
0.07,-0.105,0.018
0.105,-0.368,0.018
0.0,-0.018,0.0
0.035,0.105,0.018
0.123,-0.315,0.018
0.035,0.123,0.018
0.087,0.0,0.018
0.123,-0.455,0.018
0.053,-0.175,0.018
0.053,0.14,0.018
0.123,-0.228,0.018
0.087,-0.368,0.018
0.053,-0.053,0.0
0.105,0.018,0.053
0.123,-0.28,0.035
0.035,0.07,0.018
0.087,-0.07,0.018
0.14,-0.333,0.018
0.105,-0.175,0.035
0.035,0.07,0.053
0.07,-0.157,0.07
0.123,-0.368,0.053
0.035,-0.123,0.035
0.0,0.105,0.018
0.087,-0.262,0.018
0.105,-0.385,0.053
0.07,0.07,0.035
0.14,-0.403,0.018
0.053,-0.157,0.018
0.035,0.192,0.018
0.105,-0.175,0.0
0.07,-0.42,0.018
0.018,-0.035,0.018
0.053,0.123,0.018
0.087,-0.28,0.018
0.07,-0.28,0.018
0.053,-0.018,0.035
0.123,-0.228,0.0
0.07,-0.262,0.0
0.018,0.07,0.0
0.053,0.035,0.018
0.14,-0.35,0.018
0.053,-0.21,0.018
0.035,0.192,0.035
0.14,-0.087,0.035
0.123,-0.368,0.018
0.035,0.07,0.018
0.087,-4.323,0.035
0.053,-0.228,0.018
0.035,0.175,0.035
0.105,-0.018,0.035
0.105,-0.298,0.035
0.087,-0.14,0.035
0.053,0.105,0.053
0.087,-0.14,0.053
0.087,-0.262,0.035
0.053,-0.018,0.018
0.07,0.07,0.018
0.123,-0.245,0.035
0.018,0.035,0.035
0.035,0.035,0.035
0.123,-0.28,0.018
0.053,-0.192,-0.018
0.035,0.105,0.0
0.087,-0.123,0.035
0.14,-0.403,0.035
0.035,-0.105,0.018
0.053,0.192,0.035
0.157,-0.28,0.018
0.035,0.087,0.0
0.123,-0.035,0.018
0.105,-0.437,0.018
0.053,-0.175,0.0
0.07,0.07,0.018
0.123,-0.14,0.035
0.123,-0.385,0.035
0.087,-0.123,0.018
0.053,0.035,0.0
0.087,-0.21,0.0
0.087,-0.298,0.018
0.07,0.035,0.035
0.14,-0.35,0.035
0.105,-0.315,0.018
0.018,0.105,0.018
0.105,-0.053,0.035
0.123,-0.437,0.018
0.035,-0.14,0.035
0.018,0.14,0.053
0.14,-0.245,0.035
0.087,-0.368,0.018
0.018,0.14,0.035
0.14,-0.368,0.0
0.07,-0.21,0.018
0.035,0.123,0.035
0.105,-0.07,0.035
0.087,-0.245,0.018
0.053,-0.053,0.0
0.035,0.035,0.035
0.087,-0.14,0.053
0.123,-0.298,0.035
0.053,-0.053,0.053
0.07,0.14,0.018
0.087,-0.298,0.035
-0.018,0.105,0.018
0.053,0.018,0.0
0.14,-0.385,0.018
0.053,-0.228,0.018
0.07,0.192,0.018
0.14,-0.157,0.018
0.123,-0.42,0.0
0.053,-0.053,0.035
0.105,0.053,0.035
0.123,-0.298,0.0
0.035,0.035,0.018
0.105,0.0,0.018
0.157,-0.315,0.053
0.087,-0.245,0.035
0.053,0.087,0.035
0.105,-0.105,0.018
0.123,-0.315,0.018
0.07,-0.14,0.035
0.018,0.087,0.053
0.105,-0.21,0.035
0.035,0.035,0.035
0.053,0.087,0.053
0.14,-0.35,0.035
0.07,-0.262,0.053
0.018,0.123,0.035
0.105,-0.087,0.035
0.14,-0.403,0.018
0.053,-0.035,0.0
0.035,0.123,0.018
0.105,-0.298,0.018
0.053,-0.298,0.018
0.087,0.035,-0.018
0.07,-0.262,-0.018
0.07,-0.157,-0.018
0.053,0.018,0.018
0.087,-0.087,0.018
0.105,-0.298,0.018
0.053,-0.123,0.018
0.035,0.123,0.018
0.14,-0.157,0.018
0.14,-0.385,0.018
0.035,-0.07,0.035
0.123,-0.333,0.035
0.105,-0.315,0.035
0.018,0.157,0.035
0.123,-0.035,0.053
0.14,-0.42,0.035
0.053,-0.035,0.035
0.053,0.228,0.053
0.123,-0.192,0.035
0.053,-0.28,0.018
0.035,0.14,0.018
0.087,0.07,0.035
0.07,-0.105,0.018
0.035,0.157,0.018
0.07,-0.053,0.018
0.105,-0.298,0.035
0.07,-0.087,0.018
0.053,0.105,0.018
0.105,-0.157,0.0
0.14,-0.298,0.018
0.053,-0.018,0.0
0.053,0.035,0.035
0.14,-0.298,0.018
-0.018,0.087,0.018
0.087,-0.035,0.018
0.123,-0.385,0.018
0.035,-0.14,0.0
